@id;@type;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://erlangen-crm.org/current/P102_has_title;http://erlangen-crm.org/current/P3_has_note;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://data.doremus.org/ontology#U17_has_opus_statement;http://data.doremus.org/ontology#U42_has_opus_number;http://data.doremus.org/ontology#U23_has_casting_detail;http://data.doremus.org/ontology#U2_foresees_use_of_medium_of_performance_of_type;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P67_refers_to;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/efrbroo/R24_created;http://data.doremus.org/ontology#U13_has_casting;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/current/P165_incorporates;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U44_has_dedication_statement;http://data.doremus.org/ontology#U10_has_order_number;http://data.doremus.org/ontology#U11_has_key;http://erlangen-crm.org/current/P81_ongoing_throughout;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber 
_:n4c91e587c8804ce4a24a1896dadc47ffb444;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/1cd68120-6c81-3dbb-8225-4e04e6050193'}];;;;;;;;;
http://data.doremus.org/event/d1a6f5b9-d775-3613-babb-84b54ac5d056;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/56449e2f-e8c3-3a2d-81dc-4f394e55c2c5'}];[{'@id': 'http://data.doremus.org/expression/62a73195-8eae-36e3-ac64-2cb205570db5'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/feb0284b-6eac-3f59-a260-2388b13cd787;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/sn'}];;[{'@value': 'Sei sonate a quattro'}, {'@value': '6 Sonates à quatre'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/feb0284b-6eac-3f59-a260-2388b13cd787/casting/1'}];;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/15a2bc6f-a30e-3287-8cde-dfed1c05aa96;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/776afe35-136b-34b1-be7b-5c89817f1e82;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/d7325d64-79c2-36b5-b543-4f5d5a552e78'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/fb5e11a3-29e6-37fc-b326-f2a9f7cbd635;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/sn'}];;[{'@value': 'Harmonia a cinque con basso continuo'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/bb'}];;;;
http://data.doremus.org/work/32ccf912-4b7b-3eda-b14a-1b00862c6e30;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/e08ee26a-3d21-37d8-ac70-cec3ffac9293'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/acef292a-7576-3647-a6de-f7730c0c1521'}];;
http://data.doremus.org/expression/63ae37a9-2c21-37c6-abb9-ec29e28093a2;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/qua'}];;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/63ae37a9-2c21-37c6-abb9-ec29e28093a2/casting/1'}];;;;;;;;;;;;;[{'@value': '2'}];;;;;
http://data.doremus.org/work/36471262-fe93-3f38-b449-725c43419cc8;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/7665bc36-4238-395c-b475-76099f909c72'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/f47d76d2-05b1-3796-85b8-6257a3a4fbf2;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/2218309c-2a8d-3890-8263-54b91e229d3b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/cd6ff13a-7bb3-3d83-9589-931a56b013ca;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;"[{'@value': ""1re exécution : Paris, Théâtre du Château-d'Eau, 4 novembre 1883, par la Société des Nouveaux concerts, sous la direction du dédicataire""}]";;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/511aa8a4-9438-387a-83e1-599a5582b104'}];;;;;;;
http://data.doremus.org/event/aefc172c-1a34-3d71-9ee6-9948201a7358;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/8105caf9-31f5-3cd1-8911-c1657b4ac4f2'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb597'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb598'}];[{'@id': 'http://data.doremus.org/expression/d1b2c067-9f0c-3015-b7c8-58c0f83eed66'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb597;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '19130101/19141231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb598;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/de52ba07-8bce-3c5d-90b8-4a5481c4421c'}];;;;;;;;;
http://data.doremus.org/work/0d2be9ed-e20c-3ee1-979c-1879daecc15c;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/0fa88f93-2736-30c6-9f49-a50339a6f840'}];[{'@id': 'http://data.doremus.org/expression/170bca3e-9600-3565-959d-b1873416e1b7'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/acef292a-7576-3647-a6de-f7730c0c1521;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;"[{'@value': ""1re exécution : Leningrad, grande salle de la Philharmonie, 21 septembre 1959, par M. Rostropovič et l'Orchestre philharmonique de Leningrad, sous la direction de Evgenij Mravinskij""}]";;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/d4a25214-4f7d-3e30-af16-c74ca66e18b0'}];;;;;;;
http://data.doremus.org/work/f00d5dc9-788e-3981-ba52-e4525a4aebc7;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/af6a1a04-9195-3b82-84bb-e1dd3448e9bd'}];[{'@id': 'http://data.doremus.org/event/159ae554-f103-3e4a-9ebf-675a5c299271'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/260e1f65-6443-374e-b63d-88ad9e3a87ec;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/727af1fd-3340-3fd4-9b1a-56f29d260db3'}];[{'@id': 'http://data.doremus.org/expression/b547469f-fc47-3fc9-b722-64f2e7316e3d'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/b3e2c46e-94db-3043-889d-86c6e2c2d823;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/64ef45ae-c9f9-322b-a05f-1b2dbc33faee'}];[{'@id': 'http://data.doremus.org/expression/16515dda-a401-3064-a19c-464f549c8126'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/33ad271e-fd2f-32da-bfe6-94ca155c545a;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/27e351aa-3ea7-3570-aa2a-34efa46fb4e7'}];[{'@id': 'http://data.doremus.org/expression/94f43c92-bf5c-3fc6-b155-f06a3a5c941b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/fbdb6a74-e836-3368-a439-3053a18c5ccb;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/7c1f5cef-7b78-3449-9a3e-0fb196fc75a5'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/9c8240c2-855f-39e4-b527-b1a747cd93ed'}];;
http://data.doremus.org/publication/fb06e281-0f35-364c-8576-37b7bfa91684;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/f827686c-c3ae-3972-b314-cf6e7fb49dd8'}];;;;;;;;
http://data.doremus.org/expression/9d88a5ac-5850-3f9c-8773-8a439fc30688;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/md'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb523'}];[{'@value': 'Non havea Febo ancora'}, {'@value': 'Lamento della ninfa'}];"[{'@value': ""Poème d'Ottavio Rinuccini""}, {'@value': 'Madrigal pour soliste, 3 voix et basse continue'}, {'@value': ""Comprend 3 parties : Non havea Febo ancor ; Amor dov'è la fe ; Sì tra sdegnosi""}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb523;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'SV 163'}];[{'@value': 'SV'}];[{'@value': '163'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/b0862e21-77aa-3f9a-ab8b-dc4f616bc881;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/24ac166b-c63f-3f08-88e7-ace7bc79cf95'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/0fa88f93-2736-30c6-9f49-a50339a6f840;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/170bca3e-9600-3565-959d-b1873416e1b7'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/17ef212c-657e-3b9d-8ce8-fd5a083b2b16'}];;
http://data.doremus.org/expression/be8299b7-9edc-3774-a52e-f7701bca1c52;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/mld'}];;"[{'@value': ""Stances d'amour et de rêve""}]";"[{'@value': 'Sur des poèmes de Sully-Prudhomme'}, {'@value': 'Éd. : Durand'}, {'@value': 'Comprend : ""Les chaînes"" ; ""Chanson de mer"" ; ""À l\'hirondelle"" ; ""Ressemblance"" ; ""Le galop""'}]";;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb617'}];;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb617;['http://data.doremus.org/ontology#M2_Opus_Statement'];;;;[{'@value': 'Op. 29'}];;;;;;;;[{'@value': '29'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/05ad4c73-1f9e-3fca-8b41-e43b010101ca;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/1d6f887b-2dab-3bfa-b7ed-2feab8c0d5fc'}];[{'@id': 'http://data.doremus.org/expression/3baebfce-de0c-3c21-851f-9eebc5c7bcc5'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/a6f77ada-09b5-3d16-b7b5-31962e9a473a;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];;;;"[{'@value': ""1re éd. : Vienne : Bureau des arts et d'industrie, 1808""}]";;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/be82dd77-2e0d-31ba-99b1-6a1a06ebc0dd'}];[{'@id': 'http://data.doremus.org/publication/fb06e281-0f35-364c-8576-37b7bfa91684'}];;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/6d5da4e0-e1cc-3057-a096-d5cdd4ae6212;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/37a4c7ef-7acf-3d0e-9da9-6a45defcd4ee'}];[{'@id': 'http://data.doremus.org/expression/175c3f8b-f618-3ae6-b1df-5110fd982ff6'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/016f9926-fb45-3c24-b8ae-9f301474376a/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à Frédéric-Auguste II, roi de Saxe'}];;;;;;
http://data.doremus.org/work/bc812f2d-0ffb-3007-bb61-fed6097686e6;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/8fcd58e5-fd85-3566-9e9b-1fe6387f9be0'}];[{'@id': 'http://data.doremus.org/expression/2ebcffd2-8b38-3ac9-ace5-b23920fc4f52'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/89968c38-e58b-3eac-a085-8f075b5646da;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/194dbf0c-4536-3aa0-be53-0ded409df630;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/82e642b5-5cb9-3cc9-a9b7-8dff984806cc'}];[{'@id': 'http://data.doremus.org/expression/f0fc5ea4-4b3e-38c5-a627-5267a387ce8a'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/01a8515d-ee09-3e89-b849-c1923aba9504;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/33382bbe-3a12-3b62-bf2e-07841bdd1051'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/1a42f766-a05a-3e64-b9c8-e62cf856d7ea;['http://erlangen-crm.org/efrbroo/F19_Publication_Work'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/publication/030239d6-72e6-36de-b2b3-311706904563'}];
http://data.doremus.org/event/44dd855a-32ab-30e5-9db0-a48a2bf09e86;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];;;;"[{'@value': ""1re éd. : Sonata's of III parts... - London : printed for the author and sold by I. Playford and I. Carr, 1683""}]";;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/11b9e3be-a9fa-3b4e-b8fd-f00edb9db539'}];[{'@id': 'http://data.doremus.org/publication/b9f83d53-6f25-3ab0-bc8e-96489cca74a5'}];;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/c9a50a14-d20c-36f7-a414-8c750730dad7;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/446761a1-8a66-3280-b9ad-ad74fcae5d86'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb306'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb307'}];[{'@id': 'http://data.doremus.org/expression/138cc4d0-8a67-341c-b572-98f2912abb85'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb306;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1925/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb307;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/0a5d1ae1-748f-303a-9791-762c60f65092'}];;;;;;;;;
http://data.doremus.org/work/d56dd9ae-c306-31b6-a3ae-69c2cb4989bc;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/65c85b7f-8a7e-38db-a41a-9c7715831c5e'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/b17b796a-05bd-3a92-b578-3f0f98d615ed'}];;
http://data.doremus.org/performance/923b44cc-548f-377e-a7d2-d959dd4bf9fa;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;"[{'@value': ""1re représentation à l'Académie royale de musique : le 1er mars 1753""}]";;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/7a9194c8-8ad3-303b-be70-bb30806f347e'}];;;;;;;
http://data.doremus.org/work/b28ff40f-bb47-3379-8849-28b75e2fe295;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/2596550e-6945-3bbf-bf30-12a5fd3c2211'}];[{'@id': 'http://data.doremus.org/expression/7c6d3167-48cc-3c4b-bfe5-60d691887255'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/2084b80f-285c-37ee-84a5-3e51013ad7f5;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/e379a070-e04d-3592-9817-68f8c312f1c3'}];[{'@id': 'http://data.doremus.org/expression/ab457212-6495-333b-b0ec-b749efe581c5'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/0e24302a-3b2b-312b-83e7-afda5fbcd920;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/mld'}];;"[{'@value': ""Scènes d'un roman""}, {'@value': 'Sceny iz romana'}]";"[{'@value': ""15 chants d'après des poèmes de Rimma Dalos""}, {'@value': '1981-82 (comp)'}]";;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb793'}];;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb793;['http://data.doremus.org/ontology#M2_Opus_Statement'];;;;[{'@value': 'Op. 19'}];;;;;;;;[{'@value': '19'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/b2bc70a2-6bdc-38c5-b286-9a3a60486861;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/05ef8444-fcf9-3e7b-b8f4-10e9bd5270c3'}];[{'@id': 'http://data.doremus.org/expression/ba084682-0a10-3fde-b5c8-19195de72a4c'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/ab07e439-4f49-3b44-9edc-8aa1dbf19c8d;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/30ed6938-e4c1-3fd6-a124-be0dbb7e9e9b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/d1b2c067-9f0c-3015-b7c8-58c0f83eed66/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à Gabriel Fauré'}];;;;;;
http://data.doremus.org/performance/2a467351-acad-3769-9dcd-eb869e53c959;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : Paris, salle du Conservatoire, 5 décembre 1830 sous la direction de Habeneck'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/db78a241-0ae4-3091-a6d2-ffea4a9e63e1'}];;;;;;;
http://data.doremus.org/expression/8ec04443-f8bc-39ae-81ab-8933c95db782;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/mi'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb227'}];;[{'@value': 'Comp. à Vienne'}];;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/8ec04443-f8bc-39ae-81ab-8933c95db782/casting/1'}];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/d'}];;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb227;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'KV 576b'}];[{'@value': 'KV'}];[{'@value': '576b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/0708c869-f283-3a34-a800-c570c25265ce;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/81c76715-9280-3fe7-8940-e44011edba7f'}];[{'@id': 'http://data.doremus.org/event/0c7cf3aa-2d31-3efc-b400-1c07d45f6d01'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/38e87596-a073-387c-b82e-a985a924b4c8;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/mld'}];;[{'@value': 'Dark side'}];"[{'@value': ""Commande de l'E.I.C.""}, {'@value': ""Texte d'après l'Oreste d'Eschyle traduit par François Regnault""}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/3cdb2a2e-2308-3fce-9a76-4581883df516;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/f0fc5ea4-4b3e-38c5-a627-5267a387ce8a'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/1a3a2b05-d1e1-3eb7-a1c1-b42711014727;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/cd07c3a2-4bcb-3ab5-9d80-fc489cb8045d'}];[{'@id': 'http://data.doremus.org/expression/221d1e25-9cf6-3668-aceb-a18111c8eb8d'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/publication/030239d6-72e6-36de-b2b3-311706904563;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/16515dda-a401-3064-a19c-464f549c8126'}];;;;;;;;
http://data.doremus.org/expression/5695f374-a496-34f1-b7d8-e4453725982d/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace : à Aloys Kontarsky'}];;;;;;
http://data.doremus.org/expression/756d66e5-b116-3370-9da9-b1fbc9c7a956/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à Ian Bostridge et Julius Drake'}];;;;;;
http://data.doremus.org/work/89157344-aea4-3d01-b3c0-e6e406b3bbf8;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/1aea799e-e3a4-36e3-88d1-973903a5aa9a'}];[{'@id': 'http://data.doremus.org/expression/f5eab1c2-cf24-322e-9bfc-8d8dd60308d2'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/d039a98d-44e4-3161-88a4-08a66c618230;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/84d086ac-cd62-3643-9d26-6076c7e4be9d;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/cb4dfb00-142a-3bcf-9e98-e1e08202149d;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/545b7476-a5e0-35fb-8096-7476de477f9a'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/497fea1d-7a99-3510-b8a4-80b673b55f33/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Violon, orchestre de chambre'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb770'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb771'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb770;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/svl'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb771;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/och'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/7115abab-f252-3175-b2f9-3fee8ce0f04c;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/4040bf55-7ab6-3308-a9b9-8d62f32b382f'}];[{'@id': 'http://data.doremus.org/expression/2155beea-80c3-37db-8ed0-42924c85431d'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/6b3c9883-85a1-3ca3-924e-5fa257228193;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/b40ca052-64a9-3b2d-aeb4-f1a8510693f2'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/8e42001e-7dc8-3102-9932-f44197095ce5'}];;
